ODDDD	393054
D6	012675	1
D6	396122	1
D6	636945	1
D6	924600	1
D6	980153	1
D6	079097	1
D6	396292	1
D6	098652	1
D6	180076	1
D6	021188	1
D6	031364	1
D6	176130	1
D6	591197	1
D6	199800	1
D6	141424	1
D6	161816	1
D6	837456	1
D6	524201	1
D6	753003	1
D6	355250	1
D6	133223	1
D6	889997	1
D6	016387	1
D6	131417	1
D6	211255	1
D6	688536	1
D6	603402	1
D6	101402	1
D6	292225	1
D6	120716	1
D6	220089	1
D6	551177	1
D6	020993	1
D6	555886	1
D6	741258	1
D6	077628	1
D6	712419	1
D6	199712	1
D6	628851	1
D6	751434	1
D6	657930	1
D6	091384	1
D6	115267	1
D6	781109	1
D6	012281	1
D6	221447	1
D6	090991	1
D6	172000	1
D6	736620	1
D6	213312	1
D6	093823	1
D6	004021	1
D6	127295	1
D6	112016	1
D6	094913	1
D6	526750	1
D6	522858	1
D6	230683	1
D6	197520	1
D6	170608	1
D6	763351	1
D6	213013	1
D6	161732	1
D6	878239	1
D6	250695	1
D6	144492	1
D6	270885	1
D6	743200	1
D6	220011	1
D6	730767	1
D6	351910	1
D6	959619	1
D6	106653	1
D6	593373	1
D6	653151	1
D6	093491	1
D6	878159	1
D6	169225	1
D6	557411	1
D6	083068	1
D6	581034	1
D6	276350	1
D6	982416	1
D6	614151	1
D6	465552	1
D6	383384	1
D6	711596	1
D6	098208	1
D6	313550	1
D6	050595	1
D6	821982	1
D6	290657	1
D6	235347	1
D6	381311	1
D6	096786	1
D6	808319	1
D6	190930	1
D6	089898	1
D6	355154	1
D6	362689	1
D6	604722	1
D6	109627	1
D6	632798	1
D6	888691	1
D6	742682	1
D6	156045	1
D6	231607	1
D6	896070	1
D6	480678	1
D6	895290	1
D6	645030	1
D6	198492	1
D6	164552	1
D6	777806	1
D6	345914	1
D6	247391	1
D6	135266	1
D6	097520	1
D6	234789	1
D6	016762	1
D6	196060	1
D6	626400	1
D6	011904	1
D6	143417	1
D6	539259	1
D6	677398	1
D6	867898	1
D6	091644	1
D6	692005	1
D6	462002	1
D6	210497	1
D6	368860	1
D6	861637	1
D6	923950	1
D6	888480	1
D6	354090	1
D6	053198	1
D6	985550	1
D6	282520	1
D6	605396	1
D6	313232	1
D6	142778	1
D6	689797	1
D6	167519	1
D6	485959	1
D6	190326	1
D6	760310	1
D6	347509	1
D6	857547	1
D6	430597	1
D6	205113	1
D6	635550	1
D6	300311	1
D6	476402	1
D6	341038	1
D6	142319	1
D6	583789	1
D6	250794	1
D6	213226	1
D6	235983	1
D6	281196	1
D6	022519	1
D6	607558	1
D6	778785	1
D6	766803	1
D6	172315	1
D6	093856	1
D6	648156	1
D6	292258	1
D6	390055	1
D6	458510	1
D6	108078	1
D6	645934	1
D6	303219	1
D6	010694	1
D6	383239	1
D6	616978	1
D6	981989	1
D6	096636	1
D6	622456	1
D6	013050	1
D6	477762	1
D6	356426	1
D6	100698	1
D6	197331	1
D6	271605	1
D6	079826	1
D6	932444	1
D6	080396	1
D6	757852	1
D6	096111	1
D6	152504	1
D6	675348	1
D6	232344	1
D6	038353	1
D6	098679	1
D6	741592	1
D6	091631	1
D6	170980	1
D6	777904	1
D6	060810	1
D6	776429	1
D6	111089	1
D6	101705	1
D6	550254	1
D6	172164	1
D6	720561	1
D6	226214	1
D6	117317	1
D6	231195	1
D6	223620	1
D6	774332	1
D6	742293	1
D6	108790	1
D6	803849	1
D6	329205	1
D6	201587	1
D6	824562	1
D6	888880	1
D6	096211	1
D6	100375	1
D6	770610	1
D6	711979	1
D6	211196	1
D6	620240	1
D6	056789	1
D6	040626	1
D6	232427	1
D6	722344	1
D6	252810	1
D6	070701	1
D6	280296	1
D6	159280	1
D6	046113	1
D6	221387	1
D6	872013	1
D6	564277	1
D6	277510	1
D6	200300	1
D6	094446	1
D6	098548	1
D6	946941	1
D6	462808	1
D6	362888	1
D6	152320	1
D6	025821	1
D6	093877	1
D6	043681	1
D6	093714	1
D6	728871	1
D6	017985	1
D6	919698	1
D6	200477	1
D6	720302	1
D6	098675	1
D6	376214	1
D6	828644	1
D6	921010	1
D6	278713	1
D6	689019	1
D6	505145	1
D6	752061	1
D6	150705	1
D6	020087	1
D6	552015	1
D6	671902	1
D6	631555	1
D6	080703	1
D6	673572	1
D6	230175	1
D6	578797	1
D6	102822	1
D6	413858	1
D6	060562	1
D6	277955	1
D6	280411	1
D6	013467	1
D6	113774	1
D6	260876	1
D6	897002	1
D6	004455	1
D6	301055	1
D6	416114	1
D6	133682	1
D6	054510	1
D6	013141	1
D6	616834	1
D6	437903	1
D6	063495	1
D6	972900	1
D6	233423	1
D6	961770	1
D6	348781	1
D6	985516	1
D6	090407	1
D6	453667	1
D6	304946	1
D6	047916	1
D6	010379	1
D6	304428	1
D6	090762	1
D6	191195	1
D6	266266	1
D6	873065	1
D6	049892	1
D6	098449	1
D6	971367	1
D6	208688	1
D6	244848	1
D6	625573	1
D6	147581	1
D6	040202	1
D6	201721	1
D6	344655	1
D6	722115	1
D6	096416	1
D6	862902	1
D6	278342	1
D6	023567	1
D6	523100	1
D6	352457	1
D6	659677	1
D6	961052	1
D6	676979	1
D6	329196	1
D6	820022	1
D6	098284	1
D6	241096	1
D6	002723	1
D6	308898	1
D6	028178	1
D6	160229	1
D6	544908	1
D6	662205	1
D6	043202	1
D6	250903	1
D6	157952	1
D6	930285	1
D6	197546	1
D6	561987	1
D6	376483	1
D6	111720	1
D6	511111	1
D6	729588	1
D6	192296	1
D6	338263	1
D6	200591	1
D6	365033	1
D6	822014	1
D6	919320	1
D6	150806	1
D6	900204	1
D6	193326	1
D6	249248	1
D6	970090	1
D6	175739	1
D6	093793	1
D6	652074	1
D6	094717	1
D6	096772	1
D6	901030	1
D6	025875	1
D6	347910	1
D6	819407	1
D6	303103	1
D6	158510	1
D6	693071	1
D6	217095	1
D6	301719	1
D6	721396	1
D6	081928	1
D6	371788	1
D6	142782	1
D6	898113	1
D6	871558	1
D6	107370	1
D6	961193	1
D6	858527	1
D6	033372	1
D6	426536	1
D6	261098	1
D6	298831	1
D6	685754	1
D6	042504	1
D6	824840	1
D6	446446	1
D6	750437	1
D6	454787	1
D6	050591	1
D6	314444	1
D6	258649	1
D6	040295	1
D6	015415	1
D6	094432	1
D6	821340	1
D6	574519	1
D6	369888	1
D6	285328	1
D6	201524	1
D6	203537	1
D6	066638	1
D6	067474	1
D6	077431	1
D6	096440	1
D6	260907	1
D6	041728	1
D6	422276	1
D6	382236	1
D6	102919	1
D6	915081	1
D6	098506	1
D6	833381	1
D6	115617	1
D6	948320	1
D6	360052	1
D6	211931	1
D6	001319	1
D6	115044	1
D6	277164	1
D6	093243	1
D6	232882	1
D6	752002	1
D6	290891	1
D6	314585	1
D6	008483	1
D6	140272	1
D6	361415	1
D6	009091	1
D6	083800	1
D6	255586	1
D6	200566	1
D6	359745	1
D6	195108	1
D6	920366	1
D6	105101	1
D6	623316	1
D6	400111	1
D6	823463	1
D6	110898	1
D6	080901	1
D6	280891	1
D6	386427	1
D6	091575	1
D6	930715	1
D6	160498	1
D6	098141	1
D6	097323	1
D6	091624	1
D6	735454	1
D6	050621	1
D6	200486	1
D6	001007	1
D6	891313	1
D6	558219	1
D6	567888	1
D6	807709	1
D6	001789	1
D6	694837	1
D6	106845	1
D6	270495	1
D6	069334	1
D6	311014	1
D6	160290	1
D6	345060	1
D6	481793	1
D6	392422	1
D6	200006	1
D6	242411	1
D6	114242	1
D6	113149	1
D6	020581	1
D6	728904	1
D6	365965	1
D6	511971	1
D6	722001	1
D6	426369	1
D6	097849	1
D6	096422	1
D6	114200	1
D6	070326	1
D6	566542	1
D6	143111	1
D6	458021	1
D6	292938	1
D6	882436	1
D6	640106	1
D6	169364	1
D6	240897	1
D6	873153	1
D6	261002	1
D6	250596	1
D6	192838	1
D6	630981	1
D6	080414	1
D6	200081	1
D6	140297	1
D6	458557	1
D6	578494	1
D6	091668	1
D6	330170	1
D6	102484	1
D6	096902	1
D6	241081	1
D6	089567	1
D6	529538	1
D6	196019	1
D6	849014	1
D6	830902	1
D6	396979	1
D6	106343	1
D6	111573	1
D6	290370	1
D6	088178	1
D6	030315	1
D6	094617	1
D6	230415	1
D6	772742	1
D6	164767	1
D6	050703	1
D6	096810	1
D6	600466	1
D6	415005	1
D6	228597	1
D6	395296	1
D6	333430	1
D6	787687	1
D6	064351	1
D6	471593	1
D6	717293	1
D6	600307	1
D6	240391	1
D6	101063	1
D6	132854	1
D6	301304	1
D6	445028	1
D6	267411	1
D6	259416	1
D6	162003	1
D6	417166	1
D6	558989	1
D6	010065	1
D6	100695	1
D6	626210	1
D6	316201	1
D6	096272	1
D6	150583	1
D6	871166	1
D6	090829	1
D6	245850	1
D6	292003	1
D6	247586	1
D6	221375	1
D6	070767	1
D6	237468	1
D6	115116	1
D6	787077	1
D6	425436	1
D6	210581	1
D6	914925	1
D6	010308	1
D6	280614	1
D6	952946	1
D6	915915	1
D6	016149	1
D6	444400	1
D6	100400	1
D6	134633	1
D6	811903	1
D6	361976	1
D6	016383	1
D6	171550	1
D6	334789	1
D6	458210	1
D6	772205	1
D6	451606	1
D6	201175	1
D6	162004	1
D6	100629	1
D6	256421	1
D6	130797	1
D6	111314	1
D6	060330	1
D6	240681	1
D6	205103	1
D6	216149	1
D6	201668	1
D6	679303	1
D6	032027	1
D6	091168	1
D6	028281	1
D6	170898	1
D6	377708	1
D6	109322	1
D6	317050	1
D6	719071	1
D6	881968	1
D6	605301	1
D6	626624	1
D6	253445	1
D6	221977	1
D6	177236	1
D6	395561	1
D6	097587	1
D6	928051	1
D6	096955	1
D6	259379	1
D6	653357	1
D6	260510	1
D6	932579	1
D6	882356	1
D6	240291	1
D6	300503	1
D6	010298	1
D6	082017	1
D6	568498	1
D6	919295	1
D6	140624	1
D6	097564	1
D6	191408	1
D6	916082	1
D6	096384	1
D6	322002	1
D6	097951	1
D6	277559	1
D6	020417	1
D6	777958	1
D6	457735	1
D6	260198	1
D6	167502	1
D6	957852	1
D6	094876	1
D6	130613	1
D6	101152	1
D6	779067	1
D6	327666	1
D6	464631	1
D6	704857	1
D6	665972	1
D6	037277	1
D6	783731	1
D6	456022	1
D6	170222	1
D6	317102	1
D6	907665	1
D6	583888	1
D6	226595	1
D6	016948	1
D6	646151	1
D6	251954	1
D6	628296	1
D6	219004	1
D6	172039	1
D6	221198	1
D6	190298	1
D6	098161	1
D6	944319	1
D6	196511	1
D6	001133	1
D6	613158	1
D6	447516	1
D6	346781	1
D6	352572	1
D6	402029	1
D6	140308	1
D6	641325	1
D6	178747	1
D6	030298	1
D6	160702	1
D6	748229	1
D6	096966	1
D6	093763	1
D6	603311	1
D6	586586	1
D6	667193	1
D6	131372	1
D6	358840	1
D6	200807	1
D6	675422	1
D6	090669	1
D6	210047	1
D6	022051	1
D6	001359	1
D6	130396	1
D6	228877	1
D6	045647	1
D6	081921	1
D6	117279	1
D6	091334	1
D6	020596	1
D6	258043	1
D6	201788	1
D6	071727	1
D6	780915	1
D6	137030	1
D6	332909	1
D6	788252	1
D6	090190	1
D6	258967	1
D6	454516	1
D6	101681	1
D6	984498	1
D6	677578	1
D6	290286	1
D6	290885	1
D6	344658	1
D6	133363	1
D6	148908	1
D6	795689	1
D6	850459	1
D6	061095	1
D6	096855	1
D6	003140	1
D6	023008	1
D6	030292	1
D6	061198	1
D6	150795	1
D6	094547	1
D6	515297	1
D6	060973	1
D6	207283	1
D6	169258	1
D6	140814	1
D6	525429	1
D6	384239	1
D6	060297	1
D6	158697	1
D6	229897	1
D6	271197	1
D6	625051	1
D6	530251	1
D6	090270	1
D6	782389	1
D6	100977	1
D6	235056	1
D6	135113	1
D6	253934	1
D6	366732	1
D6	920823	1
D6	016288	1
D6	092015	1
D6	252791	1
D6	107150	1
D6	872679	1
D6	621105	1
D6	096503	1
D6	048562	1
D6	290292	1
D6	260596	1
D6	283068	1
D6	260903	1
D6	250917	1
D6	223388	1
D6	458496	1
D6	447575	1
D6	140553	1
D6	790817	1
D6	025710	1
D6	904438	1
D6	130921	1
D6	096655	1
D6	159696	1
D6	091098	1
D6	404064	1
D6	298468	1
D6	140579	1
D6	355000	1
D6	838508	1
D6	192883	1
D6	082411	1
D6	032583	1
D6	642527	1
D6	230117	1
D6	468193	1
D6	291989	1
D6	040190	1
D6	879108	1
D6	227619	1
D6	520845	1
D6	251101	1
D6	097747	1
D6	578822	1
D6	872004	1
D6	403633	1
D6	192756	1
D6	221335	1
D6	697803	1
D6	245280	1
D6	619558	1
D6	652356	1
D6	662001	1
D6	000221	1
D6	096477	1
D6	071197	1
D6	131578	1
D6	248445	1
D6	023010	1
D6	313309	1
D6	677091	1
D6	681379	1
D6	004013	1
D6	606666	1
D6	838311	1
D6	513111	1
D6	595985	1
D6	556320	1
D6	025537	1
D6	879797	1
D6	345040	1
D6	211001	1
D6	063672	1
D6	407820	1
D6	581409	1
D6	859137	1
D6	884848	1
D6	119169	1
D6	741024	1
D6	071008	1
D6	025700	1
D6	150363	1
D6	390116	1
D6	230401	1
D6	242044	1
D6	132002	1
D6	248621	1
D6	094251	1
D6	105115	1
D6	035146	1
D6	042517	1
D6	535345	1
D6	792506	1
D6	886892	1
D6	048608	1
D6	262274	1
D6	832010	1
D6	040100	1
D6	096456	1
D6	301078	1
D6	270203	1
D6	261162	1
D6	700945	1
D6	098380	1
D6	168598	1
D6	016274	1
D6	811356	1
D6	061622	1
D6	216941	1
D6	144567	1
D6	941514	1
D6	270697	1
D6	792722	1
D6	567562	1
D6	252630	1
D6	624668	1
D6	716947	1
D6	771023	1
D6	557278	1
D6	210509	1
D6	170000	1
D6	170109	1
D6	008606	1
D6	020697	1
D6	311097	1
D6	737573	1
D6	142592	1
D6	271600	1
D6	723663	1
D6	821569	1
D6	091506	1
D6	945289	1
D6	903620	1
D6	732446	1
D6	096575	1
D6	700007	1
D6	456270	1
D6	210204	1
D6	324948	1
D6	989890	1
D6	873731	1
D6	220772	1
D6	261013	1
D6	098844	1
D6	452772	1
D6	113578	1
D6	170102	1
D6	761949	1
D6	241097	1
D6	890447	1
D6	567747	1
D6	211415	1
D6	016294	1
D6	030584	1
D6	191329	1
D6	194484	1
D6	834801	1
D6	037391	1
D6	040693	1
D6	222001	1
D6	332157	1
D6	381011	1
D6	195690	1
D6	048620	1
D6	475028	1
D6	334521	1
D6	751043	1
D6	026666	1
D6	253556	1
D6	330315	1
D6	096494	1
D6	514696	1
D6	225101	1
D6	070689	1
D6	757704	1
D6	810513	1
D6	272509	1
D6	860661	1
D6	160901	1
D6	200214	1
D6	094879	1
D6	130208	1
D6	856480	1
D6	551380	1
D6	687287	1
D6	255955	1
D6	341102	1
D6	600785	1
D6	522339	1
D6	096368	1
D6	919813	1
D6	280164	1
D6	230066	1
D6	600681	1
D6	592002	1
D6	110457	1
D6	073707	1
D6	472202	1
D6	873976	1
D6	293338	1
D6	571510	1
D6	421110	1
D6	035359	1
D6	000011	1
D6	020380	1
D6	925403	1
D6	191104	1
D6	481947	1
D6	087826	1
D6	333665	1
D6	426364	1
D6	214020	1
D6	097274	1
D6	261115	1
D6	901650	1
D6	394585	1
D6	094591	1
D6	130697	1
D6	060915	1
D6	873390	1
D6	366092	1
D6	210298	1
D6	726068	1
D6	139494	1
D6	110196	1
D6	191716	1
D6	658858	1
D6	260234	1
D6	362052	1
D6	230814	1
D6	803545	1
D6	761911	1
D6	137157	1
D6	020515	1
D6	020698	1
D6	463025	1
D6	281520	1
D6	811978	1
D6	922001	1
D6	250892	1
D6	097496	1
D6	001503	1
D6	052603	1
D6	347716	1
D6	824262	1
D6	092800	1
D6	115379	1
D6	211592	1
D6	094947	1
D6	980808	1
D6	057978	1
D6	828900	1
D6	040687	1
D6	940008	1
D6	010489	1
D6	608593	1
D6	231130	1
D6	067360	1
D6	490756	1
D6	878325	1
D6	819892	1
D6	136243	1
D6	256974	1
D6	844361	1
D6	064197	1
D6	986758	1
D6	089321	1
D6	659552	1
D6	201708	1
D6	858790	1
D6	244432	1
D6	321381	1
D6	962337	1
D6	200114	1
D6	152148	1
D6	350480	1
D6	248275	1
D6	639395	1
D6	742690	1
D6	557396	1
D6	626611	1
D6	251091	1
D6	377827	1
D6	250115	1
D6	097782	1
D6	171070	1
D6	050802	1
D6	888228	1
D6	049732	1
D6	464047	1
D6	672003	1
D6	666601	1
D6	016487	1
D6	260509	1
D6	220377	1
D6	223165	1
D6	854433	1
D6	798106	1
D6	208939	1
D6	111705	1
D6	195195	1
D6	102530	1
D6	036424	1
D6	538811	1
D6	348050	1
D6	170472	1
D6	514226	1
D6	802610	1
D6	162324	1
D6	390775	1
D6	852813	1
D6	352082	1
D6	689689	1
D6	040213	1
D6	760207	1
D6	346222	1
D6	079588	1
D6	588565	1
D6	235484	1
D6	301095	1
D6	671420	1
D6	101060	1
D6	256084	1
D6	669839	1
D6	271196	1
D6	557178	1
D6	846206	1
D6	011515	1
D6	083738	1
D6	083684	1
D6	206028	1
D6	115505	1
D6	100367	1
D6	147596	1
D6	116031	1
D6	097220	1
D6	096297	1
D6	146478	1
D6	195104	1
D6	210910	1
D6	165678	1
D6	258825	1
D6	041196	1
D6	561016	1
D6	584679	1
D6	101702	1
D6	604583	1
D6	285013	1
D6	919496	1
D6	035045	1
D6	575702	1
D6	927261	1
D6	281193	1
D6	767688	1
D6	481549	1
D6	956872	1
D6	536796	1
D6	131003	1
D6	070808	1
D6	140396	1
D6	345777	1
D6	710657	1
D6	302576	1
D6	096651	1
D6	604640	1
D6	452003	1
D6	770102	1
D6	415534	1
D6	168156	1
D6	222424	1
D6	309369	1
D6	222930	1
D6	253286	1
D6	290982	1
D6	341306	1
D6	769603	1
D6	201009	1
D6	483191	1
D6	332152	1
D6	027576	1
D6	314156	1
D6	091523	1
D6	174034	1
D6	966649	1
D6	342308	1
D6	216700	1
D6	268211	1
D6	050582	1
D6	722972	1
D6	010004	1
D6	280197	1
D6	230200	1
D6	646243	1
D6	788702	1
D6	090875	1
D6	094572	1
D6	701390	1
D6	153027	1
D6	876519	1
D6	351477	1
D6	585091	1
D6	197681	1
D6	060665	1
D6	290988	1
D6	092641	1
D6	898608	1
D6	692857	1
D6	280282	1
D6	327019	1
D6	458293	1
D6	232005	1
D6	248877	1
D6	280206	1
D6	038824	1
D6	747471	1
D6	447524	1
D6	636289	1
D6	881980	1
D6	256951	1
D6	841113	1
D6	194584	1
D6	881077	1
D6	090697	1
D6	190491	1
D6	057668	1
D6	032504	1
D6	220603	1
D6	150598	1
D6	267200	1
D6	005826	1
D6	231168	1
D6	330600	1
D6	588300	1
D6	465193	1
D6	101142	1
D6	010297	1
D6	210706	1
D6	847865	1
D6	369313	1
D6	693700	1
D6	220698	1
D6	030701	1
D6	178751	1
D6	221085	1
D6	357910	1
D6	176456	1
D6	851721	1
D6	156501	1
D6	220921	1
D6	060642	1
D6	080902	1
D6	466880	1
D6	291976	1
D6	217055	1
D6	058113	1
D6	482413	1
D6	664240	1
D6	203203	1
D6	645076	1
D6	013529	1
D6	365414	1
D6	375728	1
D6	016420	1
D6	387049	1
D6	172114	1
D6	760004	1
D6	081511	1
D6	140314	1
D6	191768	1
D6	093439	1
D6	219698	1
D6	081956	1
D6	600609	1
D6	640211	1
D6	298919	1
D6	201065	1
D6	263193	1
D6	162328	1
D6	097977	1
D6	213654	1
D6	222311	1
D6	151413	1
D6	033928	1
D6	093168	1
D6	070353	1
D6	200803	1
D6	459638	1
D6	610515	1
D6	561313	1
D6	215510	1
D6	616177	1
D6	919379	1
D6	244322	1
D6	090552	1
D6	109542	1
D6	205049	1
D6	132782	1
D6	828610	1
D6	131146	1
D6	502488	1
D6	198282	1
D6	090177	1
D6	813986	1
D6	062846	1
D6	280382	1
D6	820114	1
D6	073650	1
D6	040756	1
D6	132426	1
D6	702382	1
D6	164226	1
D6	301063	1
D6	078707	1
D6	302865	1
D6	724443	1
D6	021196	1
D6	864963	1
D6	852500	1
D6	160160	1
D6	051002	1
D6	144277	1
D6	143251	1
D6	760209	1
D6	198213	1
D6	201485	1
D6	034645	1
D6	130101	1
D6	343963	1
D6	222515	1
D6	353662	1
D6	119281	1
D6	098484	1
D6	190498	1
D6	917333	1
D6	310019	1
D6	197254	1
D6	080797	1
D6	346387	1
D6	650939	1
D6	751006	1
D6	477609	1
D6	236592	1
D6	326451	1
D6	096568	1
D6	551630	1
D6	155197	1
D6	047878	1
D6	202003	1
D6	710234	1
D6	013454	1
D6	375619	1
D6	984450	1
D6	408831	1
D6	840710	1
D6	490155	1
D6	190882	1
D6	097264	1
D6	166197	1
D6	325300	1
D6	851310	1
D6	827600	1
D6	168502	1
D6	931931	1
D6	041901	1
D6	160528	1
D6	097666	1
D6	755210	1
D6	061082	1
D6	142586	1
D6	891749	1
D6	305651	1
D6	521657	1
D6	090801	1
D6	130698	1
D6	203416	1
D6	227557	1
D6	140280	1
D6	216155	1
D6	160717	1
D6	279823	1
D6	551623	1
D6	093354	1
D6	159268	1
D6	764179	1
D6	050810	1
D6	290615	1
D6	040769	1
D6	215228	1
D6	096953	1
D6	578536	1
D6	116042	1
D6	172004	1
D6	714132	1
D6	527331	1
D6	093825	1
D6	160678	1
D6	365205	1
D6	243686	1
D6	786895	1
D6	150361	1
D6	098680	1
D6	854224	1
D6	373287	1
D6	301003	1
D6	000020	1
D6	096484	1
D6	286691	1
D6	889437	1
D6	016439	1
D6	847519	1
D6	151000	1
D6	114890	1
D6	202681	1
D6	156784	1
D6	232231	1
D6	724566	1
D6	232434	1
D6	932005	1
D6	255137	1
D6	881798	1
D6	166339	1
D6	542002	1
D6	050298	1
D6	719103	1
D6	857639	1
D6	221014	1
D6	072701	1
D6	239828	1
D6	097530	1
D6	010893	1
D6	013538	1
D6	880440	1
D6	658810	1
D6	662943	1
D6	981011	1
D6	314564	1
D6	094766	1
D6	391911	1
D6	364261	1
D6	096954	1
D6	095863	1
D6	040068	1
D6	154498	1
D6	091308	1
D6	751091	1
D6	130410	1
D6	846246	1
D6	111107	1
D6	904275	1
D6	691981	1
D6	270603	1
D6	192324	1
D6	133550	1
D6	217674	1
D6	007091	1
D6	149253	1
D6	230456	1
D6	378905	1
D6	153703	1
D6	800800	1
D6	280697	1
D6	117433	1
D6	073198	1
D6	936302	1
D6	660722	1
D6	887883	1
D6	604088	1
D6	138971	1
D6	037607	1
D6	321570	1
D6	154306	1
D6	202247	1
D6	952015	1
D6	553556	1
D6	747586	1
D6	107119	1
D6	005615	1
D6	040262	1
D6	441466	1
D6	341373	1
D6	252279	1
D6	771386	1
D6	580111	1
D6	114747	1
D6	627303	1
D6	005733	1
D6	016370	1
D6	356278	1
D6	300487	1
D6	171961	1
D6	441086	1
D6	016298	1
D6	011197	1
D6	192549	1
D6	596290	1
D6	374529	1
D6	293729	1
D6	773343	1
D6	728827	1
D6	881522	1
D6	024680	1
D6	094330	1
D6	010496	1
D6	020197	1
D6	093723	1
D6	772296	1
D6	960914	1
D6	607092	1
D6	408401	1
D6	354538	1
D6	813965	1
D6	642817	1
D6	059300	1
D6	716051	1
D6	060503	1
D6	097471	1
D6	260108	1
D6	230314	1
D6	220227	1
D6	030379	1
D6	513038	1
D6	273104	1
D6	161364	1
D6	258820	1
D6	192223	1
D6	191520	1
D6	088009	1
D6	310116	1
D6	861688	1
D6	789081	1
D6	113517	1
D6	270500	1
D6	255442	1
D6	131486	1
D6	732111	1
D6	920806	1
D6	938834	1
D6	222789	1
D6	220801	1
D6	230378	1
D6	919062	1
D6	538282	1
D6	206070	1
D6	096865	1
D6	347266	1
D6	666214	1
D6	270598	1
D6	621976	1
D6	261797	1
D6	503539	1
D6	020109	1
D6	735108	1
D6	220889	1
D6	820062	1
D6	897766	1
D6	779090	1
D6	230904	1
D6	132367	1
D6	162530	1
D6	094436	1
D6	030274	1
D6	600119	1
D6	269865	1
D6	257581	1
D6	156321	1
D6	282002	1
D6	260385	1
D6	114455	1
D6	839550	1
D6	230276	1
D6	909421	1
D6	981985	1
D6	097737	1
D6	875177	1
D6	160174	1
D6	231030	1
D6	211648	1
D6	421617	1
D6	142434	1
D6	249411	1
D6	039271	1
D6	110298	1
D6	240311	1
D6	578969	1
D6	460594	1
D6	352002	1
D6	955137	1
D6	160113	1
D6	720044	1
D6	688450	1
D6	371013	1
D6	094760	1
D6	787004	1
D6	624321	1
D6	572468	1
D6	200627	1
D6	676197	1
D6	898859	1
D6	200001	1
D6	196200	1
D6	797969	1
D6	950428	1
D6	636897	1
D6	163053	1
D6	196313	1
D6	003415	1
D6	933416	1
D6	094835	1
D6	805365	1
D6	917092	1
D6	286066	1
D6	636783	1
D6	073005	1
D6	339169	1
D6	110002	1
D6	558484	1
D6	698927	1
D6	050285	1
D6	113144	1
D6	071084	1
D6	667297	1
D6	053465	1
D6	240598	1
D6	541522	1
D6	100254	1
D6	388310	1
D6	050979	1
D6	201511	1
D6	584900	1
D6	794116	1
D6	029689	1
D6	862820	1
D6	204190	1
D6	170916	1
D6	944919	1
D6	810020	1
D6	272723	1
D6	779101	1
D6	674680	1
D6	040507	1
D6	061314	1
D6	572457	1
D6	171078	1
D6	400588	1
D6	051105	1
D6	076871	1
D6	567825	1
D6	097207	1
D6	016530	1
D6	150243	1
D6	922968	1
D6	584334	1
D6	092460	1
D6	282003	1
D6	842310	1
D6	130958	1
D6	483652	1
D6	210697	1
D6	070891	1
D6	542074	1
D6	163173	1
D6	451411	1
D6	050392	1
D6	662080	1
D6	752160	1
D6	643476	1
D6	300004	1
D6	771000	1
D6	270774	1
D6	460785	1
D6	980825	1
D6	684603	1
D6	233233	1
D6	760600	1
D6	151306	1
D6	241002	1
D6	541021	1
D6	623897	1
D6	260397	1
D6	159898	1
D6	220522	1
D6	224729	1
D6	745210	1
D6	221943	1
D6	585775	1
D6	016287	1
D6	102911	1
D6	883288	1
D6	210981	1
D6	635232	1
D6	564162	1
D6	331686	1
D6	783293	1
D6	040497	1
D6	490198	1
D6	681974	1
D6	852316	1
D6	271130	1
D6	791021	1
D6	330096	1
D6	362568	1
D6	664592	1
D6	981982	1
D6	250793	1
D6	922000	1
D6	311942	1
D6	675675	1
D6	980859	1
D6	532331	1
D6	205285	1
D6	094661	1
D6	750809	1
D6	050829	1
D6	030297	1
D6	445078	1
D6	000719	1
D6	068597	1
D6	177620	1
D6	160582	1
D6	133061	1
D6	078595	1
D6	432791	1
D6	595642	1
D6	101415	1
D6	220328	1
D6	285724	1
D6	913628	1
D6	540025	1
D6	914916	1
D6	043780	1
D6	054648	1
D6	779086	1
D6	537197	1
D6	174924	1
D6	170781	1
D6	611934	1
D6	035755	1
D6	822638	1
D6	035452	1
D6	346375	1
D6	094343	1
D6	177215	1
D6	016625	1
D6	617679	1
D6	813328	1
D6	061913	1
D6	710644	1
D6	050696	1
D6	536986	1
D6	858167	1
D6	235664	1
D6	569194	1
D6	093320	1
D6	300886	1
D6	782548	1
D6	658388	1
D6	321664	1
D6	677903	1
D6	770277	1
D6	931028	1
D6	291310	1
D6	232501	1
D6	720291	1
D6	693416	1
D6	800550	1
D6	826146	1
D6	096202	1
D6	291100	1
D6	197728	1
D6	883508	1
D6	759153	1
D6	096448	1
D6	231137	1
D6	020246	1
D6	192696	1
D6	095845	1
D6	060504	1
D6	154623	1
D6	157601	1
D6	170894	1
D6	108352	1
D6	091314	1
D6	210898	1
D6	892282	1
D6	545222	1
D6	100102	1
D6	584772	1
D6	454204	1
D6	132001	1
D6	451723	1
D6	081097	1
D6	130275	1
D6	301100	1
D6	136688	1
D6	154157	1
D6	386089	1
D6	110502	1
D6	080908	1
D6	192350	1
D6	952406	1
D6	113577	1
D6	458168	1
D6	749430	1
D6	060770	1
D6	172548	1
D6	093204	1
D6	314568	1
D6	172404	1
D6	102150	1
D6	231344	1
D6	603437	1
